IMP,Year,Shipping_From,Ship_via,Customer,FLT#/Vessle#,Original_Need_Date,CEB_authorized_date,Forwarder,Gross_weight(kg),Pickup_day,ETD_port,ETA_Santos_or_VCP,Sailing_TAT,DI_register_date,Customs_clearance_date,Clearance_TAT,KPI_expect_arrive_CEB_date,FIRM_ARRIVAL_on_CEB,CEB_LGC_estimated_receiving_date,Door_to_Door_TAT,International_Transportation_Cost_(USD),Channel
IMP1800245,2018,CD,Sea,A31,ANTHEA Y,,03/27/18,DHL,4918.37,03/29/18,43285,43378,33,43378,43378,7,05/23/18,05/17/18,05/18/18,49,5563.58,Green
IMP1800243,2018,CD,Air,A31,KLM,,03/27/18,Weida,36.5,03/30/18,03/31/18,43194,5,,43194,0,03/30/18,43194,,5,885.5,Green
BSP1800236,2018,SHANGAI,Sea,ABO,VALOR,,03/26/18,Agility,1011.59,43163,43255,43164,27,43317,43317,11,05/28/18,05/14/18,05/14/18,41,296.88,Green
BSP1800237,2018,MEMPHIS,Air,ABO,0,,03/26/18,FEDEX,8.8,03/26/18,03/26/18,03/28/18,2,03/29/18,03/29/18,1,03/26/18,03/29/18,43194,3,99.57,Green
IMP1800235,2018,CD,Air,A31_Wistron,KLM,,03/26/18,DHL,14,03/27/18,43163,43194,1,43224,43224,1,03/27/18,43224,43347,9,716.92,Green
IMP1800234,2018,Miami,Air,ABO_DESKTOP,LATAM,,03/23/18,DHL,429.5,03/26/18,43194,43194,0,43194,43194,0,03/26/18,43194,43347,9,1407.81,Green
IMP1800231,2018,CD,Air,A31,KLM,,03/23/18,DHL,12,03/23/18,03/29/18,03/30/18,1,43135,43135,3,03/23/18,43135,43255,10,618.8,Green
IMP1800233,2018,CQ,Sea,ABO,VALOR,,03/23/18,DHL,18944.83,03/26/18,03/31/18,43164,33,43195,43195,5,05/20/18,43317,43348,43,9500,Green
BSP1800226,2018,SHANGAI,Air,ABO,KLM,,03/21/18,Agility,209,03/22/18,03/26/18,03/28/18,2,03/28/18,03/28/18,0,03/22/18,03/28/18,43163,6,1574.96,Green
BSP1800225,2018,SHANGAI,Air,ABO,ATLAS,,03/21/18,CEVA,81.1,03/22/18,03/26/18,03/27/18,1,03/28/18,03/28/18,1,03/22/18,03/28/18,43163,6,640.82,Green
BSP1800224,2018,MEMPHIS,Air,ABO,,,03/21/18,FEDEX,62.3,03/16/18,03/17/18,03/22/18,5,03/23/18,03/23/18,1,43194,03/23/18,03/28/18,7,547.9,Green
IMP1800229,2018,CQ,Sea,ABO_Quanta,SANTOS EXPRESS,,03/21/18,Asia Shipping,4392.1,03/29/18,43194,43256,32,43317,43317,4,05/23/18,43378,05/14/18,42,2100,Green
IMP1800230,2018,CQ,Sea,ABO_Quanta,SANTOS EXPRESS,,03/21/18,Asia Shipping,2400.2,03/29/18,43194,43256,32,43317,43317,4,05/23/18,43378,05/14/18,42,2100,Green
IMP1800228,2018,CQ,Sea,ABO_Quanta,SANTOS EXPRESS,,03/21/18,Asia Shipping,3076,03/29/18,43194,43256,32,43317,43317,4,05/23/18,43378,05/14/18,42,2100,Green
IMP1800227,2018,CQ,Sea,ABO_Quanta,SANTOS EXPRESS,,03/21/18,Asia Shipping,3792,03/29/18,43194,43256,32,43348,43348,4,05/23/18,43378,05/14/18,42,2100,Green
IMP1800223,2018,ShangHai,Air,A31,KLM,,03/20/18,Weida,12,03/21/18,03/23/18,03/25/18,2,03/26/18,03/26/18,1,03/21/18,03/26/18,03/26/18,5,757.4,Green
BSP1800222,2018,Miami,Air,A31,ATLAS,,03/20/18,DHL,25,03/19/18,03/20/18,03/20/18,1,03/21/18,03/21/18,1,03/19/18,03/21/18,03/23/18,2,317.41,Green
BSP1800221,2018,Miami,Air,A31,ATLAS,,03/20/18,DHL,30.5,03/19/18,03/20/18,03/20/18,1,03/21/18,03/21/18,1,03/19/18,03/21/18,03/23/18,2,319.51,Green
BSP1800220,2018,Miami,Air,A31,ATLAS,,03/20/18,DHL,29,03/19/18,03/20/18,03/20/18,0,03/21/18,03/21/18,1,03/19/18,03/21/18,03/23/18,2,320.56,Green
BSP1800219,2018,SHANGAI,Air,ABO,KLM,,03/20/18,Weida,33,03/21/18,03/26/18,03/28/18,2,03/28/18,03/28/18,0,03/21/18,03/28/18,43163,7,654.2,Green
BSP1800217,2018,KS,Air,ABO,,,03/19/18,FEDEX,3.8,03/19/18,03/19/18,03/21/18,2,03/22/18,03/22/18,1,03/19/18,03/22/18,03/28/18,3,63.75,Green
BSP1800216,2018,SHANGAI,Sea,ABO,CEZANNE,,03/19/18,Weida,3102,03/27/18,03/29/18,04/29/18,31,43136,43136,4,05/21/18,43164,43286,37,3000,Green
IMP1800214,2018,SHANGAI,Sea,ABO,SAN FERNANDO,,03/16/18,Weida,3391.2,43315,03/22/18,04/23/18,32,04/24/18,04/24/18,2,04/25/18,04/25/18,04/25/18,48,1900,Green
IMP1800218,2018,CD,Air,A31,KLM,,03/19/18,Weida,29.5,03/21/18,03/24/18,03/27/18,3,03/27/18,03/27/18,0,03/21/18,03/27/18,43163,6,702,Green
BSP1800212,2018,MALAYSIA,Air,ABO,KLM,,03/15/18,AGILITY,416,03/22/18,03/22/18,03/25/18,3,03/26/18,03/26/18,1,03/22/18,03/26/18,03/29/18,4,2333.76,Green
BSP1800211,2018,SHANGHAI,Air,ABO,ATLAS,,03/15/18,CEVA,79,03/16/18,03/18/18,03/18/18,0,03/19/18,03/19/18,2,03/16/18,03/20/18,03/29/18,4,527.73,Green
IMP1800215,2018,CQ,Sea,ABO,COSCO SHIPPING VOLGA,,03/16/18,DHL,18417.34,03/19/18,03/24/18,04/26/18,33,43136,43136,7,05/13/18,43164,43195,45,7600,Green
BSP1800209,2018,MEMPHIS,Air,ABO,,,03/14/18,FEDEX,14.6,03/14/18,03/14/18,03/16/18,2,03/19/18,03/19/18,3,03/22/18,03/19/18,03/22/18,5,124.45,Green
BSP1800208,2018,MIAMI,Air,A31,ATLAS,,03/14/18,DHL,10,03/13/18,03/14/18,03/14/18,0,03/15/18,03/15/18,1,03/13/18,03/15/18,03/20/18,2,304.46,Green
IMP1800210,2018,KS,Air,A31,,,03/14/18,Weida,1057,03/15/18,03/19/18,03/28/18,9,43135,43135,6,43224,43163,43224,19,6340.88,Green
IMP1800202,2018,HONG KONG - SPOT,Sea,ABO_DESKTOP,COSCO SHIPPING VOLGA,,03/13/18,DHL,112.3,03/23/18,03/30/18,04/26/18,27,43136,43136,12,05/17/18,43317,43195,46,40,Green
IMP1800207,2018,HONG KONG,Sea,ABO_DESKTOP,,,03/13/18,DHL,1388.5,03/22/18,03/28/18,04/26/18,29,43136,43136,7,05/16/18,43164,43164,42,2350,Green
IMP1800205,2018,CD,Air,,KLM,,03/13/18,DHL,2.5,03/15/18,03/16/18,03/20/18,4,03/21/18,03/21/18,1,03/15/18,03/21/18,03/27/18,6,280.4,Green
IMP1800194,2018,CD,Air,A31_Wistron,KLM,,43346,DHL,3,43437,03/18/18,03/18/18,0,03/19/18,03/19/18,2,43437,03/20/18,03/23/18,8,280.4,Green
BSP1800206,2018,SHANGHAI,Sea,ABO,CEZANNE,,03/13/18,Weida,6993,03/27/18,03/29/18,04/29/18,31,43136,43136,5,05/21/18,43195,43195,38,3000,Green
BSP1800204,2018,MIAMI,Air,A31,ATLAS,,03/13/18,DHL,12.25,43437,03/14/18,03/14/18,0,03/15/18,03/15/18,1,43437,03/15/18,03/20/18,3,304.46,Green
BSP1800199,2018,MEMPHIS,Air,ABO,,,03/13/18,FEDEX,60.6,43437,03/13/18,03/15/18,2,03/16/18,03/16/18,1,03/26/18,03/16/18,03/22/18,4,442.25,Green
BSP1800195,2018,MIAMI,Air,A31,ATLAS,,43376,DHL,10.5,43346,43407,43407,0,43437,43437,2,43346,03/13/18,03/15/18,4,304.46,Green
BSP1800193,2018,MEMPHIS,Air,ABO,FEDEX,,43346,FEDEX,66,43315,43346,43437,4,03/13/18,03/13/18,1,43315,03/13/18,03/15/18,5,573.98,Green
IMP1800203,2018,CD,Sea,A31_TURIS,CAPE ARTEMISIO,,43437,DHL,974,03/22/18,03/28/18,43105,34,43136,43136,3,05/16/18,43195,43286,43,6827.39,Green
IMP1800201,2018,CD,Air,A31_Wistron,KLM,,43437,DHL,4,43437,03/13/18,03/17/18,4,03/19/18,03/19/18,3,43437,03/20/18,03/26/18,8,316.13,Green
BSP1800197,2018,CQ,Air,ABO,,,43437,Weida,143,03/13/18,03/15/18,03/25/18,10,03/26/18,03/26/18,1,03/13/18,03/26/18,03/26/18,13,2229.68,Green
IMP1800196,2018,CQ,Sea,ABO,CAPE ARTEMISIO,,03/22/18,DHL,17968.33,03/21/18,03/29/18,43105,33,43136,43136,3,05/15/18,43195,43317,44,5700,Green
IMP1800188,2018,CD,Air,A31_Wistron,KLM,,43284,DHL,37.5,43315,43346,03/16/18,7,03/16/18,03/16/18,0,43315,03/16/18,03/21/18,8,1034.87,Green
IMP1800185,2018,CD,Sea,A31_TURIS,CCNI ANGOL,,43254,DHL,1787,43315,03/14/18,04/16/18,33,04/17/18,04/17/18,3,43136,04/19/18,04/23/18,42,7677.39,Green
IMP1800184,2018,CD,Air,A31_TURIS,KLM,,43254,DHL,3,43284,43407,43407,0,43437,43437,1,43284,43437,03/20/18,5,304.92,Green
BSP1800183,2018,MIAMI,Air,A31,ATLAS,,43254,DHL,21.5,43223,43254,43254,0,43284,43284,1,43223,43284,43346,2,320.56,Green
BSP1800180,2018,MEMPHIS,Air,ABO,LATAM,,43223,AGILITY,509.5,43376,43437,03/14/18,2,03/15/18,03/15/18,1,43376,03/15/18,03/19/18,5,2695.26,Green
BSP1800179,2018,MEMPHIS,Air,ABO,,,43223,FEDEX,17.1,43134,43134,43223,3,43254,43254,1,03/15/18,43254,43315,4,326.25,Green
IMP1800187,2018,CD,Sea,A31,CCNI ANGOL,,43254,DHL,2234.92,43315,03/14/18,04/16/18,33,04/17/18,04/17/18,3,43136,04/19/18,04/23/18,42,7993.09,Green
IMP1800186,2018,CQ,Air,ABO,,,43254,Weida,48.5,43315,43346,03/15/18,6,03/16/18,03/16/18,1,03/25/18,03/16/18,03/20/18,8,1172.28,Green
IMP1800175,2018,MIAMI,Air,A31,ATLAS,,43103,DHL,1.8,43134,43162,43376,7,43437,43437,2,43134,43437,03/16/18,10,252,Green
IMP1800178,2018,CQ,Sea,ABO,VALUE,,43134,DHL,13763.92,43254,43407,04/13/18,33,04/16/18,04/16/18,6,,04/19/18,04/19/18,44,5700,Green
IMP1800177,2018,CQ,Sea,ABO,VALUE,,43134,DHL,16045.7,43254,43407,04/13/18,38,04/16/18,04/16/18,6,04/30/18,04/19/18,04/20/18,44,7600,Green
BSP1800172,2018,MALAYSIA,Air,ABO,EMIRATES,,02/28/18,AGILITY,2484,43223,43254,43346,3,43346,43346,0,43223,43346,03/14/18,4,13935.24,Green
BSP1800162,2018,MIAMI,Sea,ABO,MSC SARA ELENA,,02/27/18,Weida,3479,43346,03/15/18,04/14/18,30,04/16/18,04/16/18,4,04/20/18,04/18/18,04/20/18,40,3000,Green
BSP1800171,2018,MIAMI,Air,A31,ATLAS,,02/28/18,DHL,24,02/27/18,02/28/18,02/28/18,0,43103,43103,1,02/27/18,43103,43134,2,317.64,Green
BSP1800170,2018,MIAMI,Air,A31,ATLAS,,02/28/18,DHL,29.5,02/27/18,02/28/18,02/28/18,0,43103,43103,1,02/27/18,43103,43134,2,317.64,Green
BSP1800169,2018,MIAMI,Air,A31,ATLAS,,02/28/18,DHL,28.5,02/27/18,02/28/18,02/28/18,0,43103,43103,1,02/27/18,43103,43134,2,316.71,Green
BSP1800168,2018,MIAMI,Air,A31,ATLAS,,02/28/18,DHL,25.5,02/27/18,02/28/18,02/28/18,0,43103,43103,1,02/27/18,43103,43134,2,317.64,Green
BSP1800167,2018,MIAMI,Air,A31,ATLAS,,02/28/18,DHL,32.5,02/27/18,02/28/18,02/28/18,0,43103,43103,1,02/27/18,43103,43134,2,316.71,Green
BSP1800166,2018,MIAMI,Air,A31,ATLAS,,02/28/18,DHL,27.5,02/27/18,02/28/18,02/28/18,0,43103,43103,1,02/27/18,43103,43134,2,317.64,Green
BSP1800165,2018,MIAMI,Air,A31,ATLAS,,02/28/18,DHL,28,02/27/18,02/28/18,02/28/18,0,43103,43103,1,02/27/18,43103,43134,2,317.64,Green
BSP1800161,2018,SHANGHAI,Air,ABO,,,02/27/18,CEVA,14,43103,43254,43254,0,43284,43284,1,03/13/18,43284,03/13/18,6,140,Green
BSP1800160,2018,MIAMI,Air,A31,ATLAS,,02/27/18,DHL,32.5,02/26/18,02/27/18,02/27/18,0,02/28/18,02/28/18,1,02/26/18,02/28/18,43134,2,317.64,Green
BSP1800158,2018,MIAMI,Air,A31,ATLAS,,02/26/18,DHL,12.5,02/25/18,02/26/18,02/26/18,0,02/27/18,02/27/18,1,02/25/18,02/27/18,43134,2,303.38,Green
IMP1800146,2018,CD,Air,A31_Wistron,KLM,,02/14/18,DHL,8.5,02/22/18,02/27/18,02/27/18,0,02/27/18,02/27/18,0,02/22/18,02/27/18,02/28/18,5,562.75,Green
IMP1800163,2018,CQ,Sea,ABO,SYMI I,,02/27/18,DHL,11014,43103,43284,43347,33,43377,43377,3,04/18/18,43438,04/18/18,42,5700,Green
IMP1800157,2018,CQ,Sea,ABO_Quanta,MSC SARA ELENA,,02/23/18,Weida,3536.2,43284,03/15/18,04/14/18,30,04/16/18,04/16/18,4,04/20/18,04/18/18,04/20/18,42,2315,Green
IMP1800155,2018,CQ,Sea,ABO_Quanta,MSC SARA ELENA,,02/23/18,Weida,2908.3,43284,03/15/18,04/14/18,30,04/16/18,04/16/18,4,04/20/18,04/18/18,04/20/18,42,2315,Green
IMP1800159,2018,CQ,Sea,ABO_Quanta,MSC SARA ELENA,,02/26/18,Weida,2427.3,43284,03/15/18,04/14/18,30,04/16/18,04/16/18,4,04/20/18,04/18/18,04/20/18,42,2315,Green
IMP1800156,2018,CQ,Sea,ABO_Quanta,MSC SARA ELENA,,02/23/18,Weida,4417.93,43284,03/15/18,04/14/18,30,04/16/18,04/16/18,4,04/20/18,04/18/18,04/20/18,42,2315,Green
IMP1800154,2018,CD,Air,A31_TURIS,KLM,,02/22/18,DHL,2.5,02/23/18,02/27/18,02/27/18,0,02/27/18,02/27/18,0,02/23/18,02/27/18,43315,4,338.55,Green
IMP1800153,2018,ks,Sea,A31,MSC NAOMI,,02/28/18,Weida,1096,43134,43254,43316,33,43347,43347,3,04/19/18,43408,04/19/18,40,3044,Green
BSP1800152,2018,MIAMI,Air,A31,ATLAS,,02/21/18,DHL,10.5,02/20/18,02/21/18,02/21/18,0,02/22/18,02/22/18,1,02/20/18,02/22/18,02/23/18,2,303.38,Green
IMP1800151,2018,MIAMI,Air,A31,AZUL CARGO,,02/20/18,DHL,0.4,02/21/18,02/23/18,02/26/18,3,02/27/18,02/27/18,1,02/21/18,02/27/18,43254,6,252,Green
BSP1800150,2018,MIAMI,Air,A31,ATLAS,,02/20/18,DHL,45,02/19/18,02/20/18,02/21/18,1,02/21/18,02/21/18,1,02/19/18,02/22/18,02/23/18,3,431.41,Green
BSP1800149,2018,MIAMI,Air,A31,ATLAS,,02/20/18,DHL,32,02/19/18,02/20/18,02/20/18,0,02/21/18,02/21/18,2,02/19/18,02/22/18,02/23/18,3,317.64,Green
BSP1800148,2018,MIAMI,Air,A31,ATLAS,,02/20/18,DHL,33.5,02/19/18,02/20/18,02/20/18,0,02/21/18,02/21/18,2,02/19/18,02/22/18,02/23/18,3,317.64,Green
IMP1800147,2018,MIAMI,Air,A31,LATAM,,02/15/18,DHL,33.5,02/19/18,02/20/18,02/24/18,4,02/26/18,02/26/18,2,02/19/18,02/26/18,43103,7,276.43,Green
BSP1800142,2018,SHANGHAI,Air,ABO,CARGOLUX,,02/14/18,Weida,27,02/26/18,02/28/18,43162,3,43223,43223,2,02/26/18,43223,43223,7,508,Green
BSP1800139,2018,MIAMI,Air,A31,ATLAS,,02/14/18,DHL,27,02/13/18,02/14/18,02/14/18,0,02/15/18,02/15/18,1,02/13/18,02/15/18,02/16/18,2,317.64,Green
BSP1800138,2018,MIAMI,Air,A31,ATLAS,,02/14/18,DHL,29,43436,43436,02/13/18,1,02/15/18,02/15/18,2,43436,02/15/18,02/16/18,3,316.71,Green
BSP1800137,2018,MIAMI,Air,A31,ATLAS,,02/14/18,DHL,11,43436,43436,02/13/18,1,02/14/18,02/14/18,2,43436,02/15/18,02/16/18,3,303.38,Green
IMP1800128,2018,HONG KONG,Sea,ABO_DESKTOP,VALIANT,,43314,DHL,2203.9,02/27/18,43134,03/29/18,27,43135,43135,6,04/23/18,43194,03/31/18,36,2350,Green
IMP1800131,2018,CD,Air,A31,AZUL CARGO,,43314,DHL,129.5,43283,43345,02/17/18,8,02/19/18,02/19/18,2,43283,02/19/18,02/22/18,12,3936.95,Green
BSP1800133,2018,MEMPHIS,Air,ABO,,,43314,FEDEX,1.81,43253,43314,43345,1,02/14/18,02/14/18,5,02/16/18,02/14/18,02/16/18,8,38.71,Green
IMP1800136,2018,KS,Air,A31,KLM,,43345,Weida,8,43375,02/13/18,02/16/18,3,02/19/18,02/19/18,3,43375,02/19/18,02/22/18,9,335,Green
IMP1800132,2018,KS,Air,A31,KLM,,43314,Weida,34,43283,43375,02/16/18,6,02/27/18,02/27/18,12,43283,02/28/18,02/22/18,21,795.8,Green
IMP1800164,2018,ks,Air,A31,,,02/28/18,Weida,1198,02/28/18,43134,03/13/18,11,03/14/18,03/14/18,1,03/23/18,03/14/18,03/21/18,14,10162.6,Green
IMP1800121,2018,CD,Air,A31_Wistron,KLM,,43253,DHL,2.5,43222,43283,02/13/18,6,02/14/18,02/14/18,1,43222,02/14/18,02/20/18,9,280.4,Green
BSP1800124,2018,MIAMI,Air,A31,ATLAS,,43283,DHL,48,43222,43253,43283,1,43314,43314,1,43222,43314,02/15/18,3,431.41,Green
IMP1800125,2018,KS,Sea,A31,MOL ABIDJAN,,43283,Weida,906,43345,02/15/18,03/18/18,31,03/20/18,03/20/18,3,43438,03/21/18,03/28/18,40,2944,Green
IMP1800126,2018,CD,Air,A31,,,43314,Weida,374.5,43375,02/14/18,02/22/18,8,02/23/18,02/23/18,4,43193,02/26/18,03/28/18,16,5802.72,Green
IMP1800127,2018,CQ,Sea,ABO,CROATIA,,43283,DHL,9349.44,43406,02/17/18,03/21/18,32,03/22/18,03/22/18,6,04/19/18,03/27/18,03/28/18,44,4200,Green
BSP1800123,2018,SHANGHAI,Air,ABO,CHINA AIRLINES,,43253,Weida,17,43283,43345,02/14/18,5,02/14/18,02/14/18,1,43283,02/15/18,02/20/18,8,573.73,Green
IMP1800106,2018,CD,Air,A31_Wistron,KLM,,43133,DHL,6.5,43192,43253,43375,4,02/14/18,02/14/18,4,43192,02/14/18,02/16/18,10,461.86,Green
BSP1800109,2018,MIAMI,Air,A31,ATLAS,,43222,DHL,8.5,43133,43161,43192,1,43222,43222,2,43133,43253,43314,4,303.38,Green
BSP1800103,2018,MEMPHIS,Air,ABO,,,43133,FEDEX,60.9,43102,43133,43222,3,43253,43253,1,02/17/18,43253,02/16/18,5,442.25,Green
BSP1800110,2018,MIAMI,Air,A31,ATLAS,,43222,DHL,10,43133,43161,43192,1,43253,43253,2,43133,43253,43314,4,303.38,Green
BSP1800115,2018,SHANGHAI,Sea,ABO,MOL ABIDJAN,,43222,Weida,2803.5,43345,02/15/18,03/18/18,31,03/19/18,03/19/18,4,43438,03/22/18,03/27/18,41,3000,Green
IMP1800117,2018,KS,Air,A31,KLM,,43222,Weida,16,43253,43314,43406,3,02/14/18,02/14/18,3,43253,02/14/18,02/19/18,8,834.2,Green
BSP1800088,2018,PENANG,Air,ABO,KLM,,01/30/18,AGILITY,1250,01/30/18,43102,43283,6,43283,43283,1,01/30/18,43314,02/13/18,9,7012.5,Green
IMP1800100,2018,SHNGHAI,Sea,A31_TURIS,CAP SAN VINCENT,,43102,DHL,1874,43253,02/16/18,03/25/18,37,43135,43135,9,,43163,03/29/18,56,6427.39,Green
IMP1800099,2018,CD,Air,A31,KLM,,43102,DHL,4.5,43133,43161,43253,3,43253,43253,1,43133,43283,02/15/18,5,282.5,Green
IMP1800098,2018,CD,Air,ABO_Wistron,KLM,,43102,DHL,11,43133,43161,43253,3,43253,43253,14,43133,02/20/18,02/15/18,18,607.59,Red
IMP1800095,2018,CD,Air,A31_TURIS,KLM,,01/31/18,DHL,408,43133,43314,02/16/18,8,02/19/18,02/19/18,3,43133,02/19/18,02/16/18,17,5067.87,Green
IMP1800086,2018,CD,Air,A31,KLM,,01/30/18,DHL,706,43133,43314,02/16/18,8,02/19/18,02/19/18,3,43133,02/19/18,02/13/18,17,9170.01,Green
IMP1800059,2018,shanghai,Air,ABO,EMIRATES,,01/30/18,Weida,282,43222,43283,02/13/18,6,02/14/18,02/14/18,1,43222,02/14/18,02/15/18,9,1922.3,Green
IMP1800111,2018,CQ,Sea,ABO,VANTAGE,,43222,DHL,7545.7,43222,43436,03/22/18,38,03/26/18,03/26/18,6,04/16/18,03/28/18,03/28/18,51,3800,Green
IMP1800108,2018,CQ,Sea,ABO,VANTAGE,,43222,DHL,9064.7,43222,43436,03/22/18,38,03/26/18,03/26/18,6,04/16/18,03/28/18,03/28/18,51,3800,Green
IMP1800107,2018,CQ,Sea,ABO,VANTAGE,,43222,DHL,15664.74,43222,43436,03/22/18,38,03/26/18,03/26/18,6,04/16/18,03/28/18,03/28/18,51,9500,Green
BSP1800090,2018,MIAMI,Air,A31,ATLAS,,01/31/18,DHL,9,01/30/18,01/31/18,01/31/18,0,43102,43102,1,01/30/18,43102,43133,2,303.38,Green
BSP1800089,2018,SHANGHAI,Sea,ABO,MOL ABIDJAN,,01/30/18,Weida,8731,43102,02/15/18,03/18/18,31,03/19/18,03/19/18,4,03/21/18,03/22/18,03/21/18,49,3000,Green
BSP1800083,2018,MIAMI,Air,A31,ATLAS,,01/30/18,DHL,35,01/29/18,01/30/18,01/30/18,0,01/31/18,01/31/18,1,01/29/18,01/31/18,43133,2,316.71,Green
BSP1800082,2018,MIAMI,Air,A31,ATLAS,,01/30/18,DHL,32.5,01/29/18,01/30/18,01/30/18,0,01/31/18,01/31/18,1,01/29/18,01/31/18,43133,2,316.71,Green
BSP1800081,2018,MIAMI,Air,A31,ATLAS,,01/31/18,DHL,46.5,01/29/18,01/30/18,01/30/18,0,01/31/18,01/31/18,1,01/29/18,01/31/18,43133,2,316.71,Green
IMP1800097,2018,CQ,Sea,ABO_Quanta,MOL ABIDJAN,,43102,Weida,2875.8,43345,02/15/18,03/18/18,31,03/19/18,03/19/18,5,43438,03/23/18,03/22/18,42,2315,Green
IMP1800094,2018,CQ,Sea,ABO,CAPE SOUNIO,,01/31/18,DHL,12512.32,43133,43375,03/16/18,34,03/19/18,03/19/18,4,43224,03/20/18,03/22/18,46,7200,Green
IMP1800093,2018,CQ,Sea,ABO,CAPE SOUNIO,,01/31/18,DHL,9080,43133,43375,03/16/18,34,03/19/18,03/19/18,4,43224,03/20/18,03/21/18,46,4200,Green
IMP1800096,2018,CQ,Sea,ABO,SYMI I,,02/27/18,DHL,9634.5,02/28/18,43284,43347,33,43377,43377,3,43164,43438,04/13/18,43,4200,Green
IMP1800091,2018,CD,Sea,A31,CAPE SOUNIO,,01/31/18,DHL,2971.5,43133,43375,03/16/18,34,03/19/18,03/19/18,5,03/29/18,03/21/18,03/22/18,47,6543.09,Green
IMP1800087,2018,KS,Air,A31,KLM,,01/30/18,Weida,54,43133,43161,43253,3,43253,43253,1,43133,43283,03/22/18,5,1220.75,Green
BSP1800076,2018,SHANGHAI,Air,ABO,,,01/26/18,Weida,175,01/31/18,43133,43406,11,02/13/18,02/13/18,3,01/31/18,02/14/18,43345,14,2192.48,Green
IMP1800065,2018,SHANGHAI,Air,A31_Wistron,KLM,,01/25/18,DHL,7.5,01/26/18,01/27/18,01/30/18,3,01/30/18,01/30/18,0,01/26/18,01/30/18,43314,4,428.23,Green
BSP1800078,2018,MIAMI,Air,A31,ATLAS,,01/29/18,DHL,16.5,01/26/18,01/27/18,01/29/18,2,01/30/18,01/30/18,1,01/26/18,01/30/18,43102,4,303.38,Green
BSP1800077,2018,MIAMI,Air,A31,ATLAS,,01/29/18,DHL,30.5,01/26/18,01/27/18,01/29/18,2,01/30/18,01/30/18,1,01/26/18,01/30/18,43102,4,319.19,Green
IMP1800073,2018,CQ,Sea,ABO,CMA CGM RODOLPHE,,01/26/18,DHL,14026.4,01/29/18,43253,03/13/18,35,03/14/18,03/14/18,3,43224,03/16/18,03/17/18,46,5700,Green
IMP1800075,2018,CQ,Sea,ABO,CMA CGM RODOLPHE,,01/26/18,DHL,22115.96,01/29/18,43253,03/13/18,35,03/14/18,03/14/18,6,43224,03/19/18,03/16/18,49,13300,Green
IMP1800066,2018,CQ,Sea,ABO_Quanta,MOL LONDRINA,,01/25/18,Weida,4005.7,01/29/18,43314,43437,32,43437,43437,3,43255,03/15/18,03/16/18,45,2300,Green
IMP1800063,2018,ks,Air,A31,KLM,,01/25/18,Weida,19,01/26/18,01/26/18,43133,7,43133,43133,0,01/26/18,43133,43314,7,699.8,Green
IMP1800064,2018,CQ,Sea,ABO,SKYROS,,01/25/18,DHL,7595.15,01/26/18,43133,43254,32,43315,43315,6,03/31/18,43437,03/15/18,45,4200,Green
IMP1800061,2018,CD,Air,A31_TURIS,KLM,,01/23/18,DHL,357,01/21/18,01/25/18,01/28/18,3,01/29/18,01/29/18,1,01/21/18,01/29/18,43283,8,3926.08,Green
BSP1800060,2018,MIAMI,Air,A31,ATLAS,,01/23/18,DHL,39,01/22/18,01/23/18,01/23/18,0,01/24/18,01/24/18,1,01/22/18,01/24/18,01/26/18,2,431.41,Green
IMP1800051,2018,CD,Air,A31_Wistron,KLM,,01/19/18,DHL,6.5,01/22/18,01/28/18,01/28/18,0,01/29/18,01/29/18,1,01/22/18,01/29/18,43133,7,394.6,Green
IMP1800046,2018,HONG KONG,Sea,ABO_DESKTOP,CMA CGM RODOLPHE,,01/18/18,DHL,2877.131,01/24/18,43253,03/13/18,35,03/14/18,03/14/18,3,43224,03/16/18,43346,51,2350,Green
IMP1800045,2018,SHENZEN,Sea,ABO_DESKTOP,CMA GGM RODOLPHE,,01/18/18,DHL,245.3,43133,02/14/18,03/13/18,27,03/14/18,03/14/18,7,43224,03/20/18,43407,46,3003.2,Green
BSP1800056,2018,MIAMI,Air,ABO,ATLAS,,01/22/18,DHL,11,01/19/18,01/20/18,01/21/18,1,01/23/18,01/23/18,2,01/19/18,01/23/18,01/24/18,4,303.38,Green
IMP1800052,2018,KS,Air,A31,KLM,,01/19/18,Weida,19,01/22/18,01/24/18,01/26/18,2,01/26/18,01/26/18,0,01/22/18,01/26/18,43133,4,594.2,Green
IMP1800053,2018,CQ,Air,ABO,KLM,,01/19/18,Weida,73,01/23/18,01/24/18,01/28/18,4,01/29/18,01/29/18,1,01/23/18,01/29/18,43133,6,1279.95,Green
BSP1800041,2018,MIAMI,Air,A31,ATLAS,,01/16/18,DHL,25,01/15/18,01/16/18,01/16/18,0,01/17/18,01/17/18,1,01/15/18,01/17/18,01/19/18,2,320.12,Green
IMP1800039,2018,HONG KONG,Sea,ABO_DESKTOP,CMA CGM RODOLPHE,,01/15/18,DHL,517.3,01/24/18,43253,03/13/18,35,03/16/18,03/16/18,7,03/20/18,03/20/18,43284,55,91.95,Green
BSP1800038,2018,SHANGHAI,Air,ABO,KLM,,01/15/18,AGILITY,238.5,01/14/18,01/15/18,01/23/18,8,01/23/18,01/23/18,0,01/14/18,01/23/18,01/29/18,9,2333.76,Green
